rank,votesCount,commentsCount,launch_hour,weekday,month,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic
7,67.0,0.0,7,1,5,True,351,54,3,1,0,131676.0,6,True,False,Art
20,51.0,0.0,11,6,5,True,190,35,3,1,0,8628.0,7,False,False,Productivity
8,103.0,31.0,6,6,5,True,500,54,5,1,171,0.0,6,True,False,Developer Tools
1,97.0,5.0,7,3,5,True,340,52,3,1,0,3166.0,6,False,False,Android
8,111.0,6.0,17,0,6,True,454,55,3,1,428,2203.0,6,True,False,Productivity
5,0.0,27.0,20,5,5,True,500,42,3,1,248,5015.0,8,True,False,Social Media
1,97.0,7.0,23,2,5,True,412,60,3,0,110,0.0,8,False,False,Android
1,82.0,101.0,0,2,5,True,417,58,3,2,0,134299.0,16,False,False,Developer Tools
11,113.0,85.0,9,0,6,True,458,56,4,1,0,83997.0,6,False,False,Developer Tools
4,286.0,7.0,7,3,1,False,274,43,2,1,168,0.0,7,True,False,Mac
39,111.0,20.0,9,6,2,True,500,53,3,1,0,3116.0,8,True,False,Web App
17,161.0,15.0,7,3,5,True,444,57,3,2,93,1424.0,5,True,False,Android
4,100.0,11.0,8,2,6,True,316,57,3,1,409,2135.0,12,False,False,Venture Capital
6,134.0,0.0,9,2,5,False,387,53,9,3,0,40144.0,8,True,False,Artificial Intelligence
1,84.0,53.0,7,4,6,True,236,56,1,2,645,5868.0,6,True,False,Android
1,117.0,156.0,22,3,5,False,178,50,3,0,0,1023.0,4,True,False,Android
1,0.0,14.0,7,5,5,True,491,56,3,2,0,0.0,3,True,False,Mac
3,12.0,15.0,1,4,5,True,500,54,3,1,2170,4178.0,8,False,False,Developer Tools
1,46.0,0.0,12,0,6,False,357,42,3,5,103,3711.0,7,False,False,Productivity
1,74.0,7.0,6,3,6,True,370,35,3,1,808,4858.0,8,False,False,Mac
9,185.0,30.0,7,2,1,True,469,60,3,3,371,0.0,7,False,False,Fintech
1,28.0,53.0,6,0,6,True,472,23,4,0,0,0.0,3,False,False,Chrome Extensions
16,88.0,0.0,6,6,6,False,500,60,3,10,297,61104.0,2,False,False,Sales
2,212.0,14.0,10,4,5,True,500,60,3,3,211,0.0,8,False,False,Education
1,4.0,0.0,15,3,4,True,469,60,5,8,0,0.0,6,False,False,Chrome Extensions
12,31.0,0.0,8,3,5,False,408,54,3,1,0,0.0,5,False,False,Marketing
5,58.0,4.0,7,1,6,True,250,50,3,2,0,0.0,8,True,False,Productivity
1,58.0,35.0,7,3,6,True,48,50,3,1,3,6659.0,9,True,False,Marketing
4,0.0,19.0,8,2,1,False,279,53,3,2,0,88.0,6,False,False,Web App
12,169.0,48.0,7,4,8,True,203,59,3,1,0,0.0,4,False,False,Health & Fitness
27,93.0,29.0,7,5,5,True,472,52,3,1,0,4286.0,6,False,False,Productivity
9,62.0,0.0,6,3,5,False,500,47,3,1,0,0.0,5,False,False,Design Tools
1,233.0,71.0,3,5,6,True,48,60,3,1,0,98837.0,9,True,False,Design Tools
1,0.0,5.0,6,1,6,True,365,35,3,0,727,118469.0,7,True,False,Design Tools
10,60.0,0.0,7,6,6,True,500,52,3,1,0,1009.0,3,True,False,Open Source
3,158.0,42.0,7,6,5,True,406,31,1,4,425,5333.0,6,True,False,Health & Fitness
8,74.0,21.0,8,4,5,True,477,35,3,1,408,1750.0,8,False,False,API
6,197.0,0.0,23,0,5,True,147,59,3,3,121,0.0,10,False,False,Web App
11,182.0,2.0,7,0,5,True,441,57,3,1,389,1586.0,6,False,False,Mac
6,100.0,113.0,6,5,5,True,391,53,3,1,0,687.0,9,True,False,No-Code
18,206.0,4.0,10,0,5,True,450,41,1,1,540,5817.0,9,True,False,Software Engineering
112,84.0,36.0,8,4,5,True,482,50,3,1,312,0.0,6,False,False,Analytics
3,52.0,0.0,20,2,5,False,452,24,5,1,857,0.0,3,True,False,Productivity
24,155.0,2.0,22,3,3,True,467,53,3,1,0,9319.0,4,True,False,Emoji
7,29.0,12.0,7,3,5,True,435,54,3,1,431,3951.0,4,True,False,Analytics
3,66.0,49.0,17,3,3,True,246,51,3,1,0,1477.0,7,True,False,Sales
1,145.0,7.0,7,1,6,True,500,41,3,4,549,5331.0,8,False,False,API
15,62.0,2.0,7,1,5,True,193,53,2,1,51,2658.0,4,True,False,Crypto
3,180.0,11.0,13,5,5,True,416,60,3,1,0,0.0,6,False,False,Menu Bar Apps
119,81.0,0.0,21,1,6,True,425,45,1,1,0,2727.0,8,False,False,Productivity
10,97.0,0.0,13,6,5,False,401,29,3,1,0,4014.0,5,False,False,Productivity
150,52.0,50.0,9,3,5,True,252,53,3,2,0,153888.0,5,True,False,Email
2,33.0,76.0,7,2,5,False,203,58,3,2,0,683.0,8,False,False,Hardware
31,128.0,0.0,7,0,5,True,425,56,3,1,733,0.0,5,False,False,Sales
7,66.0,10.0,7,5,6,False,412,60,3,4,394,0.0,7,True,False,API
4,36.0,0.0,7,5,5,True,500,56,8,5,397,60717.0,6,True,False,Email Marketing
1,51.0,40.0,18,2,5,True,403,40,3,1,0,4483.0,6,False,False,Chrome Extensions
8,46.0,0.0,7,3,5,True,500,60,3,5,50,6242.0,8,False,False,Email
53,135.0,27.0,7,4,5,True,434,47,3,1,412,502.0,7,True,False,Mac
10,0.0,9.0,7,4,6,True,291,56,3,1,0,0.0,7,True,False,Android
1,21.0,54.0,7,4,6,True,482,54,3,0,160,1719.0,8,False,False,iOS
15,114.0,30.0,6,3,5,True,462,58,9,1,381,26249.0,6,True,False,Travel
1,158.0,0.0,7,6,6,True,137,19,8,1,0,973.0,7,False,False,Streaming Services
1,68.0,1.0,6,0,5,True,500,57,3,2,402,0.0,7,False,False,Productivity
1,80.0,93.0,7,3,5,True,301,27,3,1,141,2663.0,8,True,False,Marketing
7,39.0,35.0,13,4,6,True,461,45,3,4,107,506.0,5,False,False,Artificial Intelligence
14,178.0,5.0,7,2,9,True,500,60,3,3,268,973.0,7,False,False,Productivity
5,102.0,0.0,7,3,7,True,371,49,3,8,312,0.0,19,False,False,Productivity
9,17.0,53.0,8,2,5,True,496,60,3,6,375,0.0,4,False,False,Open Source
18,204.0,1.0,20,5,5,True,369,30,3,5,502,0.0,8,False,False,Software Engineering
14,0.0,8.0,13,4,5,False,422,55,3,2,252,0.0,6,False,False,Marketing
108,4.0,55.0,7,6,6,False,191,54,3,1,0,0.0,7,False,False,Hiring
24,31.0,12.0,7,0,5,True,500,60,3,3,157,0.0,8,False,False,Developer Tools
6,50.0,83.0,11,1,6,True,443,51,1,1,0,2112.0,4,True,False,Payments
11,12.0,15.0,7,3,5,True,441,46,3,1,116,0.0,6,True,False,Developer Tools
1,96.0,26.0,7,1,6,True,500,35,3,1,0,1898.0,9,False,False,Marketing
2,69.0,20.0,23,4,5,True,326,59,3,1,459,19820.0,4,False,False,Productivity
13,0.0,7.0,6,5,6,False,284,44,2,1,604,4233.0,5,False,False,SaaS
1,101.0,8.0,7,6,6,True,404,17,3,1,0,5534.0,3,False,False,Prototyping
9,141.0,11.0,23,3,6,True,500,59,4,2,324,961.0,10,True,False,Design Tools
1,96.0,5.0,7,6,5,True,356,56,3,1,0,9484.0,8,True,False,Sales
1,21.0,34.0,7,2,6,False,500,27,2,1,126,2420.0,3,False,False,Marketing
1,94.0,54.0,7,6,5,True,500,57,3,6,752,3567.0,9,False,False,Design Tools
15,62.0,0.0,7,3,6,True,481,52,3,1,694,5442.0,7,False,False,Artificial Intelligence
1,108.0,0.0,6,3,6,True,455,60,4,1,0,0.0,6,False,False,Open Source
17,120.0,15.0,7,5,5,True,253,60,3,1,127,0.0,8,True,False,Mac
23,0.0,4.0,6,4,6,False,478,54,4,2,0,2580.0,8,False,False,SaaS
1,158.0,31.0,2,3,7,True,466,47,3,4,556,0.0,8,False,False,Home
13,42.0,34.0,7,4,5,False,336,54,4,1,112,4914.0,4,False,False,API
1,74.0,138.0,12,5,5,False,500,49,2,4,601,0.0,7,False,False,Browser Extensions
1,23.0,47.0,17,5,5,True,154,51,3,1,74,980.0,0,True,False,Productivity
1,315.0,17.0,6,0,1,True,464,51,3,7,464,4607.0,8,True,False,Productivity
1,171.0,14.0,14,2,5,True,446,60,3,1,447,3277.0,13,False,False,Productivity
24,222.0,38.0,13,5,5,True,340,57,4,2,0,0.0,10,True,False,Web App
5,90.0,15.0,6,3,6,False,415,57,1,0,13073,3296.0,8,False,False,User Experience
23,191.0,5.0,11,6,5,True,468,43,3,1,288,1445.0,8,True,False,SaaS
7,0.0,3.0,7,4,6,True,162,38,3,2,7,0.0,5,True,False,Developer Tools
1,129.0,25.0,7,4,7,True,500,24,3,1,714,0.0,7,False,False,API
18,195.0,32.0,7,3,5,True,404,49,3,4,0,0.0,4,True,False,Email
1,44.0,33.0,16,2,5,True,312,53,3,0,1281,136480.0,6,True,False,Design Tools
17,33.0,156.0,7,0,5,True,203,55,3,1,338,52994.0,9,False,False,Web App
1,0.0,64.0,6,2,7,True,256,40,3,4,276,1928.0,1,False,False,Productivity
114,222.0,0.0,7,1,5,True,497,54,1,5,362,5570.0,9,False,False,Open Source
9,90.0,18.0,6,1,5,False,164,44,4,1,0,4730.0,6,False,False,Customer Communication
3,181.0,5.0,6,6,5,True,476,60,1,1,0,13.0,6,False,False,Writing
8,15.0,5.0,7,3,9,True,179,44,3,3,268,0.0,9,True,False,Developer Tools
1,71.0,3.0,6,0,6,True,226,38,5,1,0,959.0,4,False,False,Android
1,143.0,7.0,14,1,6,True,342,53,3,5,385,570.0,6,False,False,Customer Success
5,2.0,6.0,11,0,5,False,131,53,5,1,154,0.0,6,False,False,Web App
11,340.0,3.0,7,1,2,False,470,60,3,2,211,4797.0,7,False,False,User Experience
1,131.0,28.0,7,4,6,True,460,54,3,3,598,2626.0,6,False,False,Social Network
1,543.0,0.0,22,0,6,True,273,53,3,1,382,20539.0,7,False,False,Productivity
1,0.0,0.0,7,4,9,True,337,51,3,1,0,1193.0,7,False,False,Productivity
11,51.0,21.0,7,4,5,True,470,44,3,4,530,1582.0,5,False,False,SaaS
30,93.0,24.0,6,3,5,True,283,45,3,6,0,0.0,9,True,False,API
1,79.0,0.0,9,4,5,True,500,53,3,0,713,462.0,9,True,False,Developer Tools
9,27.0,74.0,7,4,5,True,420,49,4,1,252,0.0,9,False,False,Health & Fitness
1,0.0,2.0,7,1,5,True,241,59,2,2,493,0.0,7,True,False,API
8,474.0,42.0,6,0,6,True,441,56,2,5,293,0.0,2,False,False,Growth Hacking
13,162.0,0.0,7,3,6,False,223,51,2,2,0,2819.0,3,False,False,Productivity
1,77.0,36.0,7,3,5,True,474,53,3,1,47,2691.0,4,False,False,Productivity
1,0.0,5.0,7,3,6,True,380,52,3,0,0,0.0,1,True,False,Open Source
14,0.0,0.0,16,5,5,False,212,60,4,1,203,0.0,7,False,False,Marketing
101,96.0,124.0,12,3,5,True,488,50,4,0,0,19753.0,4,True,False,Email Marketing
1,389.0,36.0,8,0,6,True,48,52,3,3,218,0.0,7,True,False,Education
23,57.0,14.0,12,4,5,True,338,53,3,0,264,101457.0,5,False,False,Home
1,7.0,2.0,7,3,5,True,259,48,3,1,115,0.0,5,False,False,Mac
7,0.0,0.0,7,2,6,False,500,60,1,1,0,47024.0,8,False,False,Android
1,36.0,15.0,9,5,5,True,431,22,2,1,0,37720.0,4,False,False,Custom Keyboards
7,48.0,4.0,23,4,5,True,248,51,2,4,213,10695.0,0,False,False,Customer Communication
3,106.0,2.0,6,5,5,False,462,52,3,0,93,0.0,5,True,False,Robots
12,50.0,0.0,7,5,9,True,500,59,3,5,288,1243.0,6,True,False,Marketing
1,0.0,7.0,8,3,6,True,329,35,3,1,62,1733.0,8,False,False,API
8,103.0,7.0,8,5,6,True,490,42,3,3,444,0.0,5,False,False,Slack
6,0.0,31.0,7,6,6,True,499,58,3,1,475,965.0,5,False,False,Artificial Intelligence
1,1049.0,37.0,7,4,5,True,500,49,3,2,504,5558.0,2,False,False,Open Source
9,133.0,11.0,23,6,6,False,279,57,1,1,0,0.0,11,True,False,Human Resources
1,192.0,23.0,8,2,6,True,398,60,3,2,0,2103.0,8,False,False,Notes
1,123.0,68.0,6,4,3,True,91,58,3,0,0,3890.0,6,False,False,Mac
13,0.0,12.0,19,3,6,False,424,44,3,1,257,1234.0,6,False,False,Design Tools
1,238.0,9.0,14,4,6,True,283,48,4,4,7,19096.0,5,False,False,Marketing
1,31.0,13.0,19,3,5,True,232,53,3,10,266,94142.0,8,False,False,Tech
1,41.0,119.0,7,4,6,True,187,60,3,1,0,82841.0,6,True,False,Android
14,50.0,7.0,8,2,5,True,175,58,3,3,143,0.0,9,True,False,Audio
1,12.0,14.0,14,5,6,True,320,60,4,1,252,210.0,2,False,False,Open Source
15,459.0,35.0,7,3,5,True,399,39,1,1,0,2497.0,5,False,False,Web App
66,966.0,17.0,7,2,6,True,271,47,3,1,4487,240.0,7,False,False,Productivity
25,80.0,0.0,7,0,9,True,415,58,3,5,0,453.0,4,False,False,Payments
21,62.0,56.0,6,4,6,True,441,60,3,2,1142,1401.0,9,False,False,Productivity
12,73.0,17.0,7,5,6,False,312,42,3,2,277,102318.0,5,True,False,Productivity
11,165.0,0.0,7,5,5,True,414,52,8,1,281,4045.0,12,False,False,Productivity
7,50.0,0.0,18,3,6,True,429,59,1,1,0,0.0,7,False,False,Mac
16,128.0,19.0,10,2,5,True,335,60,3,3,0,55372.0,6,True,False,Fintech
7,33.0,36.0,6,3,6,True,278,47,3,2,0,0.0,6,True,False,Mac
6,77.0,19.0,21,4,5,True,374,60,3,1,0,98570.0,4,True,False,Linux
8,0.0,22.0,6,3,5,True,139,60,3,1,583,0.0,8,True,False,Developer Tools
1,0.0,32.0,7,2,5,True,337,58,3,1,309,103660.0,8,True,False,Email
11,12.0,0.0,11,6,5,True,323,50,3,6,0,4131.0,5,False,False,Slack
9,210.0,22.0,16,5,6,True,374,54,4,1,472,6126.0,6,True,False,Menu Bar Apps
4,0.0,4.0,13,0,5,True,412,46,3,4,261,3133.0,18,False,False,Menu Bar Apps
1,465.0,23.0,2,5,6,True,391,48,4,2,938,76252.0,5,False,False,Productivity
18,235.0,4.0,6,0,5,True,450,46,3,1,184,0.0,7,False,False,Design Tools
9,22.0,37.0,11,1,6,False,306,58,4,1,0,4245.0,3,False,False,Prototyping
10,97.0,20.0,6,6,6,True,317,49,3,5,307,0.0,7,False,False,Productivity
24,74.0,48.0,6,2,6,True,256,60,3,5,34,0.0,7,True,False,API
1,94.0,7.0,7,6,6,True,222,49,3,1,0,5684.0,6,False,False,Retro Games
5,648.0,64.0,9,4,5,True,141,60,3,1,235,1251.0,6,False,False,Customer Communication
3,10.0,0.0,6,5,5,False,500,45,4,9,106,2463.0,2,True,False,Productivity
1,0.0,0.0,8,3,5,False,302,59,5,2,90,2903.0,0,False,False,Human Resources
6,198.0,0.0,15,3,5,True,500,56,3,0,49566,0.0,13,True,False,Design Tools
112,51.0,141.0,7,0,6,True,426,53,3,0,0,49006.0,7,True,False,Social Network
1,0.0,6.0,14,1,2,True,500,44,3,1,638,1146.0,4,False,False,Productivity
18,80.0,0.0,6,0,5,True,500,45,6,0,417,0.0,5,False,False,Mac
8,0.0,54.0,8,1,5,True,426,56,4,1,154,4342.0,6,True,False,Design Tools
10,163.0,9.0,8,3,5,True,285,49,3,1,544,1624.0,15,False,False,Chrome Extensions
1,79.0,88.0,11,5,6,True,490,60,3,1,20,0.0,3,True,False,API
18,194.0,90.0,7,0,5,True,458,54,2,1,334,3544.0,6,False,False,Design Tools
18,520.0,18.0,11,2,5,True,405,60,2,4,0,0.0,3,False,False,Web App
24,61.0,30.0,13,5,10,False,197,56,2,1,0,4558.0,0,True,False,Meetings
3,434.0,13.0,8,6,5,True,500,17,3,4,0,2507.0,6,False,False,Sales
1,43.0,14.0,7,4,6,True,454,32,3,3,270,133046.0,4,False,False,Productivity
7,11.0,193.0,11,0,5,True,225,39,3,1,330,28105.0,9,True,False,Open Source
20,54.0,23.0,14,3,5,True,479,60,3,2,0,0.0,8,True,False,Android
1,83.0,9.0,6,3,6,True,48,38,3,1,144,31228.0,8,False,False,Payments
10,68.0,3.0,16,3,5,True,420,60,3,2,365,0.0,1,False,False,Android
1,159.0,0.0,14,4,6,True,456,60,3,3,0,0.0,10,False,False,Time Tracking
4,34.0,0.0,12,1,6,True,275,40,3,2,193,4087.0,0,True,False,Chrome Extensions
4,78.0,30.0,12,5,6,True,48,51,1,0,0,3460.0,5,True,False,Mac
1,0.0,0.0,23,3,5,True,211,58,6,1,0,1081.0,9,False,False,Hiring
8,167.0,16.0,14,5,9,True,68,52,4,2,76,5124.0,3,True,False,Crypto
26,165.0,10.0,17,3,5,True,140,35,3,2,337,0.0,6,False,False,Productivity
2,0.0,41.0,7,3,8,True,168,37,2,2,181,0.0,7,True,False,Audio
3,0.0,5.0,11,0,1,True,432,53,6,1,739,3221.0,8,False,False,Marketing
1,0.0,12.0,7,4,6,True,160,43,3,1,0,2018.0,7,False,False,Productivity
3,230.0,155.0,7,4,6,True,412,54,3,1,3462,1388.0,13,True,False,Design Tools
1,112.0,0.0,7,3,9,True,463,47,3,2,0,2850.0,7,False,False,Design Tools
1,116.0,0.0,6,5,6,True,261,37,1,1,0,78193.0,8,True,False,API
5,0.0,1.0,6,0,6,True,270,46,3,1,640,166551.0,7,False,False,Productivity
1,9.0,0.0,7,5,5,False,500,60,2,4,102,0.0,9,False,False,iOS
2,102.0,9.0,19,2,6,True,275,57,3,2,474,2544.0,7,False,False,Mac
25,29.0,7.0,6,4,5,True,350,38,3,1,74,4375.0,5,False,False,Productivity
7,201.0,0.0,23,0,6,True,238,41,3,2,0,883.0,8,False,False,Hiring
1,140.0,20.0,7,4,5,True,356,52,3,1,682,518.0,8,False,False,Social Media
3,0.0,6.0,7,2,5,True,226,42,3,5,0,0.0,5,False,False,Productivity
1,195.0,8.0,16,0,5,True,377,53,3,1,464,0.0,9,False,False,Open Source
1,294.0,32.0,23,5,6,False,461,52,2,2,0,5442.0,6,True,False,Sales
5,180.0,45.0,19,3,6,True,401,43,3,1,486,0.0,19,False,False,Health & Fitness
22,154.0,97.0,7,3,5,True,399,54,3,1,34,0.0,6,True,False,Open Source
1,11.0,12.0,15,0,6,True,500,60,3,1,594,59738.0,11,False,False,Android
10,89.0,0.0,7,5,6,True,89,58,9,1,0,2460.0,7,False,False,Android
1,104.0,12.0,13,6,5,True,256,60,2,1,98,4655.0,7,True,False,Android
5,84.0,71.0,7,5,5,True,112,58,4,1,506,188.0,11,True,False,Tech
8,70.0,21.0,1,2,5,False,382,60,5,1,337,5168.0,6,False,False,Task Management
4,95.0,0.0,15,5,5,True,494,57,1,1,410,3648.0,4,False,False,Marketing
1,0.0,0.0,19,3,1,True,500,50,3,3,0,0.0,4,False,False,Mac
31,107.0,38.0,13,4,6,True,441,60,3,1,0,1358.0,5,False,False,Productivity
3,0.0,0.0,7,3,5,True,154,48,3,1,228,0.0,12,False,False,eBook Reader
2,37.0,0.0,13,2,5,True,61,53,3,1,0,0.0,5,True,False,Marketing
8,106.0,0.0,7,2,1,False,161,54,2,2,575,145.0,7,False,False,WordPress
11,69.0,28.0,0,4,5,True,408,46,3,4,0,0.0,8,True,False,Artificial Intelligence
23,49.0,0.0,7,6,5,False,412,46,2,1,376,103458.0,2,False,False,eBook Reader
1,0.0,4.0,6,2,5,True,324,56,3,0,244,28535.0,5,True,False,Social Media
1,2661.0,7.0,8,4,5,True,318,17,3,1,614,179.0,8,False,False,Email Marketing
1,280.0,0.0,7,4,5,True,451,59,3,1,647,0.0,8,True,False,Email
13,67.0,145.0,7,3,5,False,329,51,3,1,1090,0.0,7,False,False,Browser Extensions
1,104.0,6.0,2,3,5,True,500,54,2,1,58,2455.0,6,False,False,Chrome Extensions
17,177.0,20.0,17,3,5,False,500,37,1,1,152,1540.0,7,False,False,Developer Tools
2,32.0,36.0,6,3,6,True,500,60,2,1,607,45843.0,7,False,False,Mac
26,34.0,0.0,7,5,5,True,179,47,1,3,101,0.0,8,False,False,Task Management
2,37.0,17.0,7,0,6,True,438,56,3,1,319,1368.0,7,False,False,Productivity
1,116.0,0.0,17,6,5,True,445,52,8,2,0,0.0,1,True,False,Chrome Extensions
1,23.0,0.0,14,1,5,True,499,60,3,8,401,1302.0,8,True,False,Mac
14,99.0,0.0,22,5,5,True,338,59,4,0,53,2977.0,3,False,False,Customer Communication
8,103.0,53.0,7,3,5,True,305,55,3,0,42,69404.0,7,False,False,Mac
12,356.0,115.0,6,3,5,True,433,54,3,0,0,19083.0,7,False,False,Hiring
1,6.0,3.0,7,1,5,False,430,55,2,1,0,3163.0,6,True,False,Art
4,24.0,14.0,23,3,5,False,495,53,3,1,477,0.0,6,False,False,Email Marketing
1,10.0,0.0,7,3,5,True,396,54,3,2,0,4372.0,9,True,False,Health & Fitness
1,79.0,78.0,0,5,5,True,256,52,3,1,737,3219.0,6,False,False,Productivity
7,2.0,0.0,8,2,5,True,124,60,3,1,0,0.0,7,True,False,Web App
1,78.0,9.0,10,2,5,True,344,60,3,1,563,2320.0,7,False,False,iOS
1,64.0,6.0,7,1,5,True,296,19,1,2,175,4404.0,7,True,False,Robots
1,32.0,37.0,11,1,6,True,500,58,4,3,386,18185.0,7,True,False,Android
1,39.0,43.0,6,4,6,True,361,53,3,1,647,3184.0,8,False,False,Design Tools
1,125.0,0.0,7,4,6,True,253,52,3,3,0,0.0,4,True,False,iOS
1,415.0,27.0,7,0,1,True,299,49,3,5,74,0.0,8,False,False,Productivity
11,0.0,0.0,12,1,5,True,48,49,3,2,0,938.0,9,True,False,API
10,139.0,23.0,8,0,5,True,413,49,3,1,2043,1748.0,7,False,False,Productivity
1,0.0,142.0,7,1,6,True,238,60,2,1,171,0.0,5,False,False,Productivity
222,12.0,16.0,7,5,5,True,450,43,2,12,437,0.0,8,False,False,Messaging
3,94.0,4.0,7,4,5,True,448,44,2,8,12,30628.0,9,True,False,Linux
1,23.0,30.0,23,4,5,True,459,60,3,0,391,0.0,5,False,False,API
8,191.0,103.0,7,0,6,True,421,56,3,1,90,61389.0,8,True,False,Productivity
5,87.0,10.0,7,0,5,True,449,45,3,1,167,1161.0,4,False,False,Customer Success
9,0.0,0.0,14,5,5,True,500,44,4,1,127,3587.0,6,True,False,Crypto
9,94.0,40.0,7,3,6,True,348,47,4,1,537,4672.0,7,False,False,Venture Capital
6,5.0,0.0,17,4,6,False,286,60,3,4,710,0.0,7,True,False,Hardware
1,128.0,13.0,7,0,5,True,225,60,3,1,269,21208.0,0,False,False,Developer Tools
14,197.0,52.0,9,0,5,True,485,60,3,1,334,0.0,6,False,False,Email
9,106.0,111.0,23,2,5,True,424,60,3,0,632,0.0,10,False,False,Education
179,439.0,0.0,17,3,5,True,435,53,3,2,0,4446.0,3,True,False,Design Tools
2,51.0,0.0,20,3,5,False,500,51,3,1,105,0.0,4,True,False,Productivity
3,41.0,15.0,9,3,6,True,207,60,3,1,0,0.0,8,True,False,Robots
18,136.0,10.0,7,2,5,False,401,57,3,1,37,0.0,4,False,False,API
4,113.0,3.0,18,2,5,True,230,40,3,2,161,1221.0,7,False,False,Home
1,252.0,145.0,6,4,6,True,286,54,3,1,0,5206.0,0,False,False,Weather
18,73.0,5.0,23,3,5,False,500,60,3,1,361,4929.0,9,False,False,Hiring
11,116.0,23.0,6,5,6,False,486,56,1,1,0,2992.0,7,False,False,Software Engineering
43,146.0,2.0,7,6,6,True,500,38,1,1,352,4216.0,8,False,False,Email
1,0.0,9.0,2,3,5,True,433,57,4,1,255,0.0,5,False,False,Mac
7,204.0,8.0,0,3,4,False,500,27,3,5,578,1816.0,7,False,False,Prototyping
4,0.0,1.0,8,1,5,True,500,57,4,1,0,2949.0,27,True,False,Weather
1,24.0,7.0,6,2,5,True,209,55,3,4,0,0.0,4,False,False,API
11,0.0,16.0,3,3,5,True,411,60,3,1,0,0.0,5,False,False,Web App
7,0.0,0.0,8,5,5,True,363,22,2,5,0,357.0,5,False,False,Music
1,191.0,53.0,16,4,5,True,395,53,3,2,599,0.0,9,True,False,Productivity
4,350.0,9.0,7,1,6,True,500,48,4,5,0,1163.0,7,False,False,3D Printer
2,0.0,15.0,8,5,6,True,295,59,3,1,202,11115.0,2,False,False,Analytics
31,272.0,7.0,7,5,5,True,306,17,1,2,204,4040.0,2,False,False,Chrome Extensions
1,80.0,0.0,17,1,7,True,174,59,3,1,0,109824.0,10,True,False,Productivity
6,72.0,1.0,18,1,1,True,500,45,3,1,278,56683.0,17,True,False,Social Media
6,0.0,21.0,6,3,5,True,491,60,3,0,0,74172.0,10,True,False,iOS
7,157.0,6.0,7,0,5,True,483,53,4,4,0,122810.0,5,False,False,API
1,184.0,173.0,7,1,1,True,366,43,3,1,329,330.0,6,False,False,Web App
1,195.0,15.0,23,3,3,True,500,60,5,1,317,652.0,4,False,False,Social Media
23,38.0,0.0,2,2,8,True,446,60,3,1,648,124893.0,13,False,False,API
2,63.0,8.0,7,5,5,False,415,60,3,1,0,520.0,0,True,False,Mac
4,216.0,47.0,8,6,5,False,500,56,3,1,500,5151.0,6,False,False,Browser Extensions
1,16.0,0.0,7,6,6,True,381,52,1,2,0,6347.0,7,True,False,Developer Tools
1,53.0,25.0,6,0,5,True,395,17,3,1,260,3702.0,1,True,False,Prototyping
1,104.0,37.0,7,4,6,True,117,51,3,0,0,10497.0,4,False,False,Developer Tools
2,241.0,0.0,9,4,5,True,143,43,3,1,0,70.0,2,False,False,Productivity
6,0.0,39.0,10,6,6,True,500,60,3,0,517,4434.0,7,True,False,iOS
11,0.0,1.0,7,2,6,True,205,34,1,0,473,6848.0,6,False,False,Retro Games
15,46.0,0.0,1,2,6,True,399,50,1,1,0,174.0,6,False,False,Crypto
1,30.0,0.0,7,4,5,False,355,48,1,1,0,96795.0,8,True,False,Audio
1,37.0,129.0,7,3,3,True,500,33,2,3,402,4271.0,8,False,False,Productivity
12,0.0,34.0,14,6,5,False,365,46,3,1,0,94295.0,4,False,False,Artificial Intelligence
1,92.0,28.0,0,4,6,True,478,51,3,2,283,0.0,13,True,False,Payments
1,0.0,0.0,6,3,5,True,450,47,3,1,281,1710.0,5,True,False,Email Marketing
9,66.0,23.0,21,3,5,True,499,57,3,1,359,119606.0,5,True,False,Productivity
11,0.0,23.0,7,3,5,True,124,52,3,1,227,53648.0,7,False,False,Design Tools
3,22.0,2.0,2,5,5,False,500,27,3,4,177,28475.0,1,False,False,Productivity
5,134.0,0.0,8,3,5,True,483,30,1,3,99,3658.0,4,True,False,WordPress
9,52.0,107.0,7,4,6,True,293,59,3,4,382,249.0,4,True,False,Productivity
1,0.0,6.0,13,5,6,True,359,60,3,3,21,0.0,13,False,False,Mac
6,10.0,12.0,7,0,6,True,173,54,3,1,123,1892.0,7,False,False,Marketing
1,0.0,0.0,8,4,1,True,500,41,4,1,161,0.0,6,False,False,Productivity
14,20.0,26.0,13,5,5,True,356,36,4,2,0,1242.0,8,True,False,Developer Tools
17,21.0,16.0,7,5,5,False,423,58,1,2,0,0.0,1,False,False,Web App
5,79.0,10.0,20,3,6,True,445,51,2,2,0,29847.0,9,True,False,3D Printer
1,0.0,0.0,23,5,5,True,128,19,3,3,3652,0.0,12,True,False,Email Marketing
1,34.0,0.0,7,5,6,True,203,60,1,3,0,0.0,6,False,False,Weather
19,392.0,0.0,23,5,6,True,500,57,3,1,2536,0.0,2,True,False,Productivity
38,0.0,13.0,17,5,1,True,427,51,6,1,324,3354.0,4,False,False,Marketing
14,697.0,13.0,2,4,5,True,191,42,3,1,187,110832.0,3,True,False,API
6,214.0,11.0,7,6,7,True,478,58,3,5,728,0.0,5,True,False,iOS
5,146.0,15.0,23,1,5,False,427,60,1,3,0,0.0,7,False,False,Messaging
