votesCount,commentsCount,launch_hour,weekday,month,year,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic,hunter_prev_launches,hunter_prev_avg_votes,maker_prev_launches,maker_prev_avg_votes,is_synthetic
26.0,3.0,0,6,6,2026,False,297,54,3,1,637.0,570.0,4,True,False,Web App,0,0.0,0,0.0,False
126.0,135.0,7,4,7,2025,True,62,60,3,1,5.0,2302.0,6,False,False,Health & Fitness,0,0.0,0,0.0,True
7.0,0.0,12,1,7,2023,False,258,57,4,4,5.0,2017.0,3,False,True,Other,0,0.0,0,0.0,True
12.0,0.0,7,3,5,2023,False,241,43,4,1,657.0,744.0,3,True,True,Education,0,0.0,0,0.0,True
79.0,43.0,7,0,7,2023,True,60,23,3,1,346004.0,966.0,4,False,False,Android,0,0.0,2363,0.0,True
601.0,23.0,7,5,7,2026,True,55,60,3,2,173.0,547.0,6,True,False,Chrome Extensions,0,0.0,5,1.2,True
1.0,3.0,11,3,3,2023,True,272,19,2,4,1448.0,2897.0,3,False,True,Other,0,0.0,11,0.5,True
640.0,111.0,6,2,4,2023,False,20,47,3,3,1521.0,1559.0,8,True,False,Fintech,0,0.9,12,0.7,True
229.0,63.0,7,3,6,2026,True,52,52,2,2,99.0,637.0,5,False,False,Productivity,0,0.0,0,0.0,False
98.0,1.0,1,5,5,2023,True,274,38,3,1,944.0,670.0,5,False,False,Analytics,0,0.0,0,0.0,True
5.0,1.0,14,4,5,2023,False,103,42,2,3,124137.0,1139.0,3,False,False,Education,0,0.0,816,193.7696078431373,False
383.0,0.0,5,4,7,2026,True,39,46,3,1,92743.0,652.0,4,True,False,Social Media,0,0.0,0,0.0,True
251.0,23.0,7,3,6,2026,True,235,31,3,3,372.0,1141.0,4,True,False,Other,0,0.0,14,1.2,True
15.0,3.0,7,3,7,2023,True,251,54,1,1,5.0,2022.0,3,False,True,Design Tools,0,1.1,0,0.0,True
281.0,3.0,7,3,7,2026,True,251,57,3,1,5.0,834.0,6,False,False,Design Tools,0,0.0,26,0.0,True
137.0,1.0,21,6,1,2023,False,226,27,4,1,5.0,4351.0,1,True,True,Artificial Intelligence,0,0.0,0,5.0,True
135.0,7.0,7,4,7,2026,True,65,51,3,1,42290.0,1073.0,6,False,True,Other,0,0.0,21,169.1,True
224.0,33.0,7,2,6,2026,True,500,60,3,3,2759.0,2008.0,6,False,False,Other,1,127.0,17,206.5,True
163.0,0.0,7,4,5,2023,False,257,40,3,1,74674.0,2796.0,8,False,True,API,0,0.0,8,0.0,True
54.0,14.0,0,3,7,2026,True,184,22,1,3,5.0,5005.0,4,False,False,Design Tools,0,0.0,0,0.1,True
151.0,1.0,7,3,3,2023,False,368,60,3,1,5.0,10.0,10,True,True,Writing,0,0.0,0,0.0,True
389.0,30.0,1,3,7,2026,True,66,59,3,3,354662.0,4565.0,6,True,False,Social Media,33,0.0,21,295.5,True
214.0,100.0,7,6,5,2026,True,53,51,3,3,2072.0,33818.0,6,True,False,Other,0,0.0,20,214.4,True
142.0,42.0,7,0,5,2026,False,51,60,3,2,253.0,1948.0,4,False,False,Developer Tools,0,0.0,0,0.0,True
1.0,2.0,12,4,7,2023,False,134,29,3,1,2836.0,764.0,5,False,True,Open Source,0,0.0,5,0.0,True
411.0,8.0,0,2,5,2026,True,199,52,3,1,97.0,1499.0,8,True,False,Artificial Intelligence,0,0.0,0,0.0,False
11.0,0.0,7,3,5,2023,True,86,32,1,1,961.0,3104.0,1,True,True,Productivity,0,2.4,0,0.0,True
118.0,10.0,7,4,7,2023,True,48,33,5,1,269.0,2000.0,4,False,False,Open Source,0,0.0,6,5.8,True
487.0,24.0,7,2,5,2026,True,43,60,3,3,5.0,2088.0,8,False,False,Productivity,0,343.8,35,0.0,True
6.0,4.0,20,6,5,2023,False,222,44,4,1,5866.0,1055.0,3,False,True,Marketing,0,2.6,933,0.0,True
113.0,18.0,7,1,7,2026,False,38,38,3,1,826.0,3231.0,6,False,True,Productivity,2,23.5,2,23.5,False
19.0,0.0,5,3,7,2023,False,264,60,3,0,1340.0,1437.0,6,False,True,Productivity,0,0.0,0,3.9,True
4.0,2.0,10,1,7,2023,False,246,24,3,0,5.0,4615.0,1,False,True,API,0,0.6,0,0.0,True
266.0,6.0,7,0,7,2026,True,37,60,3,1,166318.0,787.0,4,False,False,Productivity,0,0.1,28,0.0,True
129.0,13.0,7,4,5,2023,True,48,34,2,1,1686.0,1671.0,3,False,False,Productivity,0,0.0,6,4.1,True
168.0,3.0,7,5,7,2023,False,236,60,2,1,283.0,2400.0,3,True,False,Other,0,0.0,0,0.0,True
153.0,5.0,7,6,5,2023,True,236,34,2,1,3001.0,791.0,11,True,True,Other,0,0.0,20,3.1,True
362.0,27.0,7,1,7,2023,True,65,37,3,1,621438.0,10.0,4,True,False,Fintech,0,0.0,0,4.1,True
112.0,4.0,0,5,6,2026,True,492,54,3,1,69.0,346.0,5,False,False,Other,0,0.0,0,0.0,False
138.0,2.0,5,1,3,2023,False,48,55,3,1,2208.0,1477.0,1,False,False,Health & Fitness,0,0.0,16,2.1,True
120.0,152.0,7,1,7,2026,True,167,49,3,3,327991.0,7108.0,4,False,False,Open Source,0,0.0,0,2.3,True
244.0,40.0,7,3,11,2026,True,73,56,3,2,2306.0,11259.0,8,True,False,Mac,7,0.0,663,408.8,True
485.0,326.0,7,0,7,2026,True,217,42,3,1,206818.0,3399.0,4,False,False,Productivity,2,0.0,0,1.5,True
98.0,57.0,7,1,6,2026,True,26,58,3,1,1001.0,937.0,6,False,False,Other,1,0.0,13,0.0,True
8.0,2.0,22,6,5,2023,False,222,60,5,1,152.0,1097.0,3,True,True,Other,0,0.0,0,0.0,False
14.0,0.0,7,0,7,2023,False,241,38,2,1,41.0,742.0,1,False,True,Marketing,0,0.0,0,0.2,True
144.0,6.0,1,2,7,2026,False,68,23,3,3,1931.0,16645.0,6,True,False,Design Tools,0,0.0,12,105.9,True
1.0,5.0,7,0,1,2023,True,203,49,2,1,245.0,567.0,4,False,False,Artificial Intelligence,7,0.0,3,3.5,True
180.0,0.0,0,3,5,2026,True,45,25,3,1,61054.0,552.0,4,True,False,API,0,0.0,1,0.0,True
134.0,54.0,7,3,7,2026,True,51,51,3,3,43.0,112.0,4,False,False,Productivity,0,0.0,0,0.0,False
135.0,2.0,7,4,5,2023,False,248,34,3,0,5.0,549.0,3,True,True,Productivity,0,0.2,3,67.6,True
269.0,0.0,7,6,7,2026,True,60,57,3,1,5.0,1704.0,8,True,False,Other,0,0.0,0,47.9,True
176.0,70.0,7,0,7,2026,True,197,44,3,1,1494.0,518.0,4,False,False,Productivity,0,0.0,19,1.1,True
262.0,18.0,7,6,7,2026,True,63,40,3,1,1023.0,6225.0,8,False,False,Other,6,0.0,9,184.3,True
264.0,40.0,7,2,7,2026,True,48,57,3,1,4264.0,278.0,6,True,False,Design Tools,8,1.0,0,333.5,True
2.0,0.0,14,3,1,2023,False,131,59,1,0,115.0,574.0,1,False,False,Education,0,0.0,0,0.0,False
63.0,3.0,8,4,1,2023,True,167,27,3,0,669.0,222.0,4,True,False,Other,0,0.0,0,0.0,False
336.0,155.0,1,6,6,2026,True,54,55,3,1,3080.0,1092.0,6,True,False,Other,2,140.2,5,236.2,True
87.0,10.0,7,6,6,2023,True,53,41,3,1,5.0,6014.0,8,False,False,iOS,0,0.0,0,0.0,True
188.0,72.0,7,0,5,2026,False,57,33,3,1,3657.0,5111.0,4,True,False,Other,0,0.0,927,4.8,True
106.0,12.0,7,4,7,2026,False,306,24,3,1,56334.0,642.0,8,False,False,Other,0,0.0,3893,290.6,True
146.0,0.0,7,3,5,2023,False,56,22,4,1,32991.0,2833.0,4,False,True,Other,0,0.2,0,0.0,True
115.0,1.0,0,1,5,2026,True,261,42,3,1,4990.0,14711.0,10,True,False,Other,1,556.0,1,556.0,False
431.0,45.0,8,4,7,2026,True,55,30,3,4,2556.0,960.0,4,True,False,Chrome Extensions,0,0.0,14,193.2,True
99.0,8.0,9,0,6,2026,True,381,51,3,1,212.0,1889.0,6,True,False,Health & Fitness,0,0.0,0,0.0,False
166.0,1.0,7,3,7,2023,False,275,57,1,1,5.0,1562.0,5,False,True,Analytics,0,0.0,0,3.7,True
16.0,0.0,23,0,5,2023,True,266,22,3,1,5.0,852.0,2,False,True,Design Tools,0,0.0,761,0.0,True
135.0,60.0,5,6,5,2026,True,356,53,3,1,5.0,7068.0,8,False,False,Fintech,0,0.0,15,209.6,True
63.0,6.0,0,1,6,2026,False,253,60,3,1,77.0,195.0,8,True,False,API,0,0.0,0,0.0,False
132.0,9.0,20,3,5,2023,False,257,55,3,1,5.0,4703.0,3,False,False,Artificial Intelligence,0,0.0,2,0.0,True
92.0,0.0,7,4,7,2023,True,407,55,1,1,5.0,1964.0,3,False,False,Other,0,0.0,25,210.9,True
1.0,23.0,7,4,1,2023,True,375,45,3,1,54872.0,2481.0,6,False,True,Marketing,0,0.0,86,0.0,True
1.0,0.0,15,4,3,2023,True,232,39,1,0,5.0,2101.0,3,True,True,Fintech,0,0.5,9,2.4,True
102.0,0.0,21,3,5,2023,True,247,46,3,1,1217.0,1877.0,6,False,True,Artificial Intelligence,0,0.0,0,4.6,True
15.0,6.0,7,4,7,2023,True,273,36,2,1,5.0,730.0,3,False,True,Social Media,0,0.0,0,1.8,True
235.0,114.0,7,3,5,2023,False,199,57,1,1,5.0,1250.0,7,False,False,Productivity,0,0.0,7,0.0,True
124.0,20.0,7,0,7,2023,False,242,28,3,3,5.0,4741.0,5,False,False,Other,0,0.0,0,0.0,True
224.0,0.0,7,2,7,2026,True,32,49,3,3,5.0,10268.0,8,False,False,Email,0,0.1,1139,3.6,True
68.0,0.0,0,3,5,2026,True,278,58,3,1,2272.0,161.0,8,False,False,Other,0,0.0,0,0.0,True
9.0,0.0,8,3,5,2023,True,264,25,2,1,5.0,2067.0,3,True,True,Design Tools,0,0.0,14,3.0,True
139.0,1.0,7,4,10,2023,False,64,40,3,5,2256.0,698.0,6,False,True,Marketing,2,0.0,0,2.6,True
106.0,15.0,0,4,6,2026,True,461,47,3,1,93.0,2554.0,7,True,False,iOS,0,0.0,0,0.0,False
1.0,0.0,7,4,7,2023,False,165,46,3,1,74232.0,827.0,10,True,False,Productivity,0,0.3,0,0.0,True
162.0,45.0,7,6,5,2026,True,277,53,3,2,5.0,610.0,4,False,False,Other,0,0.0,2,324.1,True
1.0,0.0,7,5,1,2023,False,243,54,3,1,2961.0,2143.0,4,False,True,Other,0,0.0,4,1.1,True
324.0,3.0,7,5,9,2023,True,226,37,3,2,5.0,1422.0,7,True,True,Developer Tools,0,0.9,33,3.0,True
184.0,0.0,7,0,7,2024,False,241,52,4,0,9408.0,9768.0,3,False,True,Other,0,0.0,0,0.0,True
169.0,43.0,7,2,6,2026,True,56,56,3,1,1895.0,10569.0,8,False,False,Productivity,0,0.0,16,0.0,True
6.0,4.0,7,4,1,2023,False,260,37,3,0,77309.0,3288.0,1,False,True,Health & Fitness,0,0.8,2,2.3,True
1370.0,82.0,7,2,7,2026,True,62,59,3,1,5.0,22914.0,6,True,False,Other,0,0.0,0,218.3,True
16.0,36.0,7,5,1,2023,True,169,42,3,1,5.0,2324.0,5,False,True,Marketing,0,0.0,25,217.9,True
119.0,16.0,7,3,7,2023,True,238,53,3,3,126207.0,1948.0,6,False,True,Other,0,0.0,0,202.3,True
573.0,21.0,7,2,10,2026,False,50,53,3,1,1249.0,2976.0,6,True,False,Productivity,0,0.0,276,184.7,True
179.0,0.0,7,5,5,2023,False,257,60,2,1,4325.0,1226.0,6,True,True,SaaS,1,0.0,1,0.0,True
12.0,10.0,7,6,7,2026,False,50,50,3,1,157.0,1368.0,6,True,True,Other,0,0.0,0,0.0,False
4.0,1.0,15,1,3,2023,False,192,51,3,1,23.0,775.0,1,False,False,Other,0,0.0,0,0.0,False
208.0,6.0,7,5,7,2023,True,253,40,2,2,5.0,566.0,6,False,True,Design Tools,0,0.0,22,0.0,True
211.0,48.0,0,1,5,2026,False,350,40,3,1,5.0,2041.0,1,False,False,Marketing,0,0.0,0,0.0,False
120.0,6.0,4,4,6,2026,True,455,57,3,1,121.0,6608.0,15,True,False,Android,0,0.0,0,0.0,False
10.0,0.0,16,5,5,2023,True,53,58,2,1,5.0,644.0,1,True,True,Other,0,0.0,0,0.0,True
16.0,0.0,6,0,3,2023,True,248,51,2,0,510.0,4938.0,3,True,True,Android,0,0.0,0,0.0,True
149.0,68.0,7,0,7,2026,True,69,31,3,1,1288.0,6144.0,6,True,False,Productivity,0,0.0,11,0.0,True
719.0,24.0,7,2,6,2026,True,77,48,3,3,3916.0,1345.0,8,True,False,Productivity,0,0.0,5,0.8,True
128.0,5.0,8,3,7,2026,True,63,28,5,2,151.0,262.0,6,True,False,Other,0,1.3,1,0.7,True
231.0,64.0,7,1,6,2026,False,61,41,3,3,1935.0,828.0,6,True,False,Design Tools,1,0.0,0,356.6,True
256.0,2.0,7,1,7,2025,False,186,56,3,1,5.0,3977.0,5,False,False,Other,0,0.0,0,4.5,True
17.0,13.0,7,6,6,2026,False,54,54,3,1,615.0,134.0,7,False,False,Other,0,0.0,0,0.0,False
268.0,12.0,7,6,5,2023,False,47,57,3,3,1278.0,5664.0,6,True,False,Productivity,0,0.0,35,0.0,True
1.0,1.0,20,5,1,2023,False,139,59,3,1,451.0,80.0,1,False,True,Artificial Intelligence,0,0.0,0,0.0,False
112.0,25.0,3,3,7,2023,False,311,59,3,1,2265.0,97.0,4,False,False,Artificial Intelligence,0,0.0,0,0.0,True
56.0,1.0,20,4,7,2023,True,261,37,3,1,5.0,1561.0,1,False,True,Design Tools,0,0.0,0,0.2,True
134.0,15.0,7,6,6,2026,True,64,52,3,2,3303.0,11477.0,4,True,False,API,0,0.0,0,341.8,True
92.0,33.0,7,2,5,2026,True,56,26,3,1,2144.0,1317.0,4,False,False,Other,0,0.0,0,0.0,True
132.0,0.0,7,0,7,2026,True,80,49,3,1,1715.0,2128.0,8,False,False,Developer Tools,0,0.0,0,3.2,True
245.0,7.0,7,4,6,2026,True,270,48,3,2,5.0,4006.0,4,False,False,Other,0,0.0,0,0.0,True
2.0,5.0,7,6,7,2023,True,239,38,3,1,5.0,573.0,4,False,False,Artificial Intelligence,0,0.2,7,0.0,True
129.0,51.0,7,1,6,2026,True,71,59,3,2,5.0,107.0,7,False,False,Other,7,0.0,507,3.3,True
264.0,29.0,0,1,6,2026,False,357,42,3,1,9208.0,25049.0,5,True,False,Other,43,325.16279069767444,43,325.16279069767444,False
91.0,86.0,5,3,6,2023,True,46,42,3,1,630.0,1146.0,5,False,False,Marketing,0,0.0,0,0.0,True
14.0,1.0,7,4,5,2023,False,223,40,4,1,63502.0,582.0,4,False,True,Other,0,0.0,0,4.3,True
222.0,4.0,7,1,7,2026,True,51,31,3,3,887.0,295.0,7,False,False,Artificial Intelligence,0,142.6,0,161.3,True
88.0,12.0,7,1,3,2023,True,247,53,2,2,42701.0,70.0,5,True,True,Marketing,0,0.0,271,209.3579335793358,False
121.0,0.0,7,0,3,2023,False,49,31,3,1,5.0,1230.0,0,True,True,Marketing,0,0.0,0,1.8,True
258.0,7.0,7,6,6,2026,True,51,58,3,1,254162.0,12552.0,7,True,False,Web App,0,272.9,18,416.5,True
108.0,68.0,7,1,7,2026,True,265,57,3,1,2979.0,588.0,3,False,False,Health & Fitness,0,0.0,0,220.3,True
15.0,5.0,16,5,5,2023,False,264,33,2,1,5.0,2550.0,3,False,True,Design Tools,0,0.0,0,1.8,True
140.0,1.0,19,1,5,2024,False,217,52,3,1,5.0,250.0,6,True,False,Design Tools,0,0.0,0,0.0,True
128.0,15.0,0,0,5,2026,True,479,47,3,1,685.0,1793.0,6,False,False,Marketing,0,0.0,0,0.0,False
1.0,0.0,7,4,7,2023,True,170,46,2,1,23031.0,4415.0,3,False,True,Other,0,0.0,0,8.2,True
143.0,10.0,7,4,7,2026,True,65,31,3,1,4180.0,1488.0,4,False,False,iOS,1,0.5,0,0.3,True
1.0,0.0,7,3,3,2023,True,276,27,3,1,3245.0,2016.0,1,False,True,Other,0,0.0,521,0.0,True
1.0,1.0,6,1,5,2023,False,220,59,2,0,5.0,1976.0,1,True,True,Developer Tools,0,0.9,0,0.0,True
8.0,0.0,7,0,5,2023,False,238,33,4,1,167044.0,969.0,2,False,True,Other,0,1.4,281,0.7,True
116.0,23.0,7,5,5,2023,True,243,58,3,2,5.0,3491.0,5,True,True,Design Tools,0,0.0,1377,210.4,True
94.0,3.0,7,3,7,2026,True,265,58,3,3,3913.0,1473.0,5,False,True,Developer Tools,0,0.0,588,0.0,True
194.0,304.0,7,6,7,2026,True,44,55,3,1,3213.0,505.0,4,False,False,Other,0,72.0,0,0.0,True
253.0,24.0,7,6,6,2023,True,40,56,3,1,1126.0,7091.0,6,True,False,Productivity,0,0.3,6,0.1,True
107.0,9.0,7,1,10,2026,True,64,54,3,1,452.0,1705.0,7,True,False,Other,0,11.2,7,399.3,True
155.0,0.0,7,3,7,2023,False,267,45,5,2,5.0,304.0,4,True,False,Fintech,0,0.2,0,1.8,True
2.0,0.0,6,5,5,2023,False,144,51,1,1,8.0,249.0,3,False,True,Other,0,0.0,0,0.0,False
1.0,2.0,8,4,5,2023,True,164,58,3,0,115.0,1733.0,6,True,True,Android,0,1.6,6,3.9,True
111.0,0.0,7,3,7,2023,False,237,59,3,1,5.0,3283.0,6,False,False,Productivity,0,0.0,0,0.0,True
224.0,15.0,7,4,7,2026,True,69,50,3,1,4416.0,108.0,6,False,False,Productivity,0,0.0,18,3.9,True
3.0,1.0,17,4,5,2023,False,173,49,3,1,396.0,356.0,1,False,True,Other,0,0.0,0,0.0,False
136.0,0.0,7,6,5,2023,True,254,41,3,2,5.0,2324.0,2,True,True,Design Tools,0,0.0,21,187.7,True
4.0,1.0,8,4,1,2023,False,198,58,3,1,476.0,1761.0,2,True,True,Other,0,0.0,0,0.0,False
138.0,29.0,7,3,7,2023,True,229,49,3,1,5.0,4775.0,4,False,False,Other,0,0.0,16,0.0,True
610.0,6.0,7,4,7,2026,False,43,54,3,3,3210.0,1694.0,5,True,False,Artificial Intelligence,8,0.0,3,0.0,True
693.0,9.0,7,1,6,2026,False,45,28,3,3,5.0,9480.0,6,True,False,Writing,0,0.0,0,204.7,True
3.0,0.0,9,6,5,2023,False,220,60,3,1,174.0,1313.0,1,False,True,Other,0,0.0,0,0.0,False
93.0,0.0,7,3,7,2023,True,238,29,3,1,670.0,1490.0,3,True,True,Other,0,0.0,12,0.0,True
232.0,20.0,7,4,7,2026,True,263,19,3,2,2318.0,5291.0,6,True,False,Productivity,0,0.0,25,0.0,True
254.0,25.0,0,6,7,2026,True,67,33,3,3,462429.0,5845.0,6,False,False,Design Tools,0,0.0,18,354.9,True
138.0,44.0,7,6,7,2023,True,313,46,3,0,5.0,3528.0,7,False,True,SaaS,0,0.0,15,4.3,True
257.0,12.0,1,0,4,2023,True,166,20,1,1,40413.0,4539.0,7,False,False,Other,1,0.0,0,2.0,True
12.0,0.0,6,4,7,2023,False,259,41,2,1,5.0,2578.0,3,False,True,Productivity,0,0.0,142,4.2,True
8.0,0.0,16,5,3,2023,True,283,28,1,1,5.0,2282.0,3,True,True,Other,0,0.0,16,0.0,True
88.0,10.0,8,3,1,2023,True,259,28,3,1,603.0,1874.0,5,False,True,Web App,0,0.0,0,0.0,False
173.0,8.0,0,2,6,2023,True,52,36,3,3,980.0,3397.0,4,True,False,Productivity,0,140.6,0,172.7,True
3.0,0.0,7,1,7,2025,False,352,52,3,1,2644.0,526.0,4,False,True,Other,0,0.0,11,1.9,True
9.0,1.0,14,0,5,2023,False,234,58,3,6,613.0,1117.0,4,False,True,Other,0,0.0,396,0.0,True
169.0,7.0,7,4,7,2026,True,54,27,3,2,88174.0,2448.0,4,True,False,API,0,1.4,4,177.6,True
21.0,5.0,7,0,7,2026,False,46,46,3,2,609.0,2673.0,7,True,False,Other,0,0.0,0,0.0,False
129.0,0.0,7,0,7,2026,False,275,60,3,6,5.0,3543.0,4,False,False,Other,0,0.0,3,48.2,True
2.0,3.0,9,1,3,2023,False,260,48,3,1,309.0,2514.0,7,False,True,Other,0,0.0,0,0.0,False
103.0,14.0,7,2,5,2023,True,273,58,2,5,5.0,5850.0,2,True,False,Artificial Intelligence,0,0.0,0,237.2,True
90.0,3.0,7,4,7,2023,True,197,45,3,1,80.0,3739.0,2,False,True,Artificial Intelligence,0,0.0,0,0.0,False
699.0,36.0,7,6,9,2026,False,70,41,3,1,125.0,14000.0,5,True,False,API,12,126.9,5,0.8,True
135.0,46.0,7,3,7,2026,True,78,44,3,1,5.0,18221.0,6,True,False,Productivity,0,0.0,0,0.0,True
2.0,0.0,13,1,7,2023,True,263,56,3,3,5.0,1958.0,6,True,True,Social Media,0,0.0,1524,0.0,True
118.0,0.0,7,3,7,2023,True,250,40,3,0,5.0,432.0,5,False,True,Developer Tools,0,0.0,0,1.1,True
117.0,2.0,3,4,5,2026,False,103,48,3,1,5.0,758.0,6,True,False,API,0,1.3,0,0.0,True
176.0,42.0,0,2,6,2026,True,38,55,3,1,5.0,1190.0,6,True,False,Other,30,0.0,7,209.2,True
308.0,37.0,7,0,6,2026,True,27,27,3,1,298.0,4549.0,4,True,True,Other,0,0.0,0,0.0,False
252.0,61.0,7,4,7,2026,True,447,37,3,3,63886.0,7167.0,8,True,False,API,0,0.0,23,0.5,True
1.0,0.0,20,4,7,2023,True,221,37,4,1,962.0,6024.0,3,True,True,Other,0,0.0,3160,0.0,True
96.0,92.0,7,5,6,2023,True,212,34,2,2,5.0,4183.0,8,False,False,iOS,0,0.1,0,3.7,True
410.0,16.0,7,4,7,2026,True,75,35,3,1,3097.0,18901.0,7,True,False,Other,0,0.0,623,0.0,True
246.0,80.0,7,3,7,2026,True,62,53,3,1,1641.0,10.0,6,True,False,Other,0,0.4,0,193.5,True
468.0,148.0,7,1,5,2026,False,42,39,3,1,783.0,1870.0,5,False,False,Productivity,0,0.0,13,330.5,True
32.0,2.0,7,5,3,2023,True,84,58,5,3,5.0,1418.0,6,False,False,Productivity,0,0.0,0,6.8,True
580.0,24.0,7,4,6,2026,False,63,56,3,3,1861.0,5834.0,9,True,False,Productivity,8,0.0,0,376.3,True
70.0,8.0,7,4,7,2026,True,419,29,3,2,5.0,190.0,6,False,False,Other,0,0.0,0,5.0,True
200.0,9.0,7,0,6,2026,True,62,39,3,1,5410.0,3381.0,6,True,False,Developer Tools,0,0.0,11,211.3,True
79.0,2.0,7,1,3,2023,True,246,21,3,3,94063.0,654.0,7,True,False,Productivity,0,0.0,616,204.88311688311688,False
115.0,8.0,7,6,7,2023,True,131,38,3,1,5.0,1160.0,8,False,False,API,0,3.0,12,212.8,True
605.0,49.0,7,6,7,2026,True,44,48,3,3,3492.0,1064.0,4,True,False,Fintech,6,0.0,2,422.7,True
154.0,3.0,7,3,7,2023,True,186,51,4,1,283042.0,2576.0,4,False,False,Other,0,0.0,19,3.7,True
269.0,179.0,7,1,7,2026,True,74,56,3,2,191975.0,544.0,4,True,False,Productivity,0,101.4,7,0.7,True
3.0,2.0,0,4,1,2023,False,248,23,4,1,876.0,411.0,12,False,True,Android,0,0.0,0,0.0,False
114.0,80.0,0,4,7,2026,True,58,56,3,1,5.0,1967.0,6,True,False,Productivity,0,0.0,3,5.6,True
134.0,20.0,7,5,5,2023,True,90,33,3,1,583.0,183.0,3,False,True,Health & Fitness,0,0.0,0,0.0,False
9.0,0.0,7,4,7,2023,False,72,55,3,1,5.0,3590.0,7,False,False,Design Tools,0,0.0,7,224.9,True
139.0,16.0,7,0,7,2026,True,222,30,3,1,4102.0,2481.0,9,True,False,Other,0,0.0,6,0.0,True
42.0,0.0,7,0,6,2026,False,49,49,1,3,316.0,688.0,4,False,False,Productivity,0,0.0,0,0.0,False
13.0,1.0,7,3,1,2023,True,234,54,1,1,5.0,1539.0,3,False,True,Design Tools,0,0.0,0,0.0,True
3.0,0.0,7,4,1,2023,False,240,43,2,2,14980.0,310.0,4,False,False,Marketing,0,0.0,83,282.2168674698795,False
192.0,13.0,7,4,7,2026,True,261,32,3,1,771.0,269.0,6,True,False,Other,0,0.0,0,0.0,True
1.0,0.0,16,3,3,2023,False,227,29,1,1,3190.0,2325.0,3,False,True,Developer Tools,0,0.0,9,0.4,True
104.0,90.0,7,0,6,2026,False,36,42,3,1,60937.0,845.0,6,True,False,Productivity,0,0.0,0,0.0,True
208.0,35.0,7,3,7,2026,False,238,37,1,1,5411.0,5622.0,4,True,True,Productivity,0,0.0,14,1.7,True
1.0,7.0,9,4,5,2023,True,257,54,4,1,2944.0,427.0,5,True,True,Other,0,0.0,0,1.7,True
98.0,4.0,7,3,3,2023,False,220,58,3,1,491933.0,923.0,6,True,True,SaaS,0,0.0,0,3.0,True
251.0,39.0,7,6,7,2026,True,71,43,3,1,5115.0,13040.0,8,False,False,Other,0,0.0,21,339.1,True
110.0,144.0,1,0,7,2026,True,30,20,3,1,279.0,3610.0,8,False,False,Email,0,0.0,0,0.0,True
20.0,0.0,23,3,1,2023,False,208,27,4,1,5.0,887.0,6,False,True,Writing,0,1.0,0,6.2,True
231.0,15.0,7,2,6,2026,True,56,48,3,3,1322.0,6427.0,6,True,False,Productivity,2,0.0,0,297.7,True
92.0,0.0,7,5,7,2023,False,296,32,1,1,79.0,160.0,6,False,True,Marketing,0,0.0,0,0.0,True
340.0,85.0,7,3,5,2026,True,51,58,3,3,42209.0,404.0,7,True,False,Artificial Intelligence,0,0.7,17,1.0,True
571.0,95.0,7,6,7,2026,True,59,48,3,3,1069.0,4644.0,4,True,False,Design Tools,1,311.9,17,286.7,True
145.0,26.0,7,6,7,2023,True,247,32,3,3,5.0,2492.0,8,True,True,Other,0,0.0,4,0.0,True
11.0,0.0,18,6,5,2023,False,253,34,3,1,1737.0,2093.0,6,True,False,Productivity,0,0.0,2966,0.0,True
5.0,0.0,13,3,1,2023,False,287,41,3,1,1919.0,1011.0,4,True,True,Android,0,0.0,1971,3.4,True
117.0,8.0,0,3,7,2025,True,69,58,3,1,2179.0,4790.0,4,True,False,Android,0,0.0,0,0.0,True
63.0,2.0,7,1,3,2023,True,168,34,3,0,2068.0,1696.0,4,True,True,Hiring,0,0.0,0,0.0,True
589.0,73.0,7,1,7,2026,True,157,33,3,1,2089.0,8421.0,5,True,False,Productivity,0,0.0,8,367.8,True
145.0,19.0,7,4,7,2024,False,373,60,5,1,677.0,3039.0,7,True,False,Productivity,0,1.1,144,227.8,True
69.0,8.0,19,0,3,2023,True,173,21,3,1,1009.0,648.0,1,False,True,Writing,0,0.0,0,0.0,False
363.0,0.0,7,5,5,2023,True,296,56,3,1,5.0,477.0,5,True,True,Productivity,0,0.0,7,2.3,True
17.0,0.0,7,3,5,2023,True,262,43,2,1,224638.0,735.0,6,False,False,Android,0,1.3,1,0.0,True
6.0,0.0,15,1,7,2023,False,246,22,4,1,3486.0,1035.0,0,False,True,Android,0,0.0,0,0.1,True
3.0,1.0,18,0,3,2023,False,260,57,3,1,113.0,874.0,1,False,True,Productivity,0,0.0,0,0.0,False
91.0,0.0,7,3,5,2023,True,223,58,3,1,5.0,3987.0,6,True,False,Other,0,0.0,12,2.9,True
74.0,7.0,9,3,1,2023,True,285,52,3,1,37.0,48.0,4,False,True,Other,0,0.0,0,0.0,False
120.0,30.0,7,4,7,2026,True,39,36,1,3,43102.0,3989.0,1,False,False,Android,0,0.0,6,0.2,True
15.0,0.0,17,4,3,2023,False,281,60,3,1,5.0,1855.0,1,False,True,Other,0,0.0,3,0.0,True
16.0,0.0,11,3,1,2023,False,248,35,5,1,5.0,2048.0,1,False,True,Design Tools,0,0.0,380,1.0,True
