votesCount,commentsCount,launch_hour,weekday,month,year,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic,hunter_prev_launches,hunter_prev_avg_votes,maker_prev_launches,maker_prev_avg_votes,is_synthetic,SUCCESS,total_social_reach,log_social_reach,log_maker_followers,log_hunter_followers,log_description_length,log_tagline_length,log_media_count,sin_hour,cos_hour,is_weekend,launch_window,has_video_int,media_x_video,self_launched_int,log_hunter_prev_launches,log_hunter_prev_avg_votes,log_maker_prev_launches,log_maker_prev_avg_votes,primary_topic_grouped
2.0,1.0,6,1,3,2023,False,183,37,3,0,783.0,1018.0,4,False,False,Productivity,0,0.0,0,0.0,False,0,1801.0,7.496652438168283,6.664409020350408,6.926577033222725,5.214935757608986,3.6375861597263857,1.6094379124341003,1.0,6.123233995736766e-17,0,morning,0,0,0,0.0,0.0,0.0,0.0,Productivity
136.0,0.0,7,0,7,2026,True,66,42,3,2,96629.0,565.0,6,True,False,Other,0,177.2,0,190.0,True,1,97194.0,11.484474548796213,11.478644530993353,6.338594078203183,4.204692619390966,3.7612001156935624,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,5.182906515036709,0.0,5.25227342804663,Other
656.0,0.0,7,0,5,2023,True,229,23,3,1,5.0,2139.0,1,False,True,Other,0,0.0,18,0.0,True,1,2144.0,7.6708948313621175,1.791759469228055,7.668561108015897,5.438079308923196,3.1780538303479458,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,2.9444389791664403,0.0,Other
86.0,17.0,7,4,5,2026,True,59,25,3,1,2593.0,384.0,4,False,False,Other,0,0.0,0,0.1,True,0,2977.0,7.999007213243955,7.860956364876389,5.953243334287785,4.0943445622221,3.258096538021482,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.09531017980432487,Other
188.0,39.0,7,6,6,2026,True,56,56,3,3,939.0,194.0,7,True,False,Other,0,0.0,0,0.0,False,1,1133.0,7.033506484287697,6.84587987526405,5.272999558563747,4.04305126783455,4.04305126783455,2.0794415416798357,0.9659258262890683,-0.25881904510252063,1,morning,1,7,0,0.0,0.0,0.0,0.0,Other
1.0,0.0,7,5,3,2023,False,197,29,3,1,5.0,2003.0,3,False,True,Productivity,0,0.0,18,220.3,True,0,2008.0,7.605392364814935,1.791759469228055,7.602900462204755,5.288267030694535,3.4011973816621555,1.3862943611198906,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,2.9444389791664403,5.399519247057004,Productivity
19.0,0.0,7,4,5,2023,False,253,21,2,2,110225.0,682.0,2,False,True,Other,0,0.0,258,0.0,True,0,110907.0,11.61645630779712,11.610288082536993,6.52649485957079,5.537334267018537,3.091042453358316,1.0986122886681098,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,5.556828061699537,0.0,Other
152.0,20.0,0,2,7,2026,True,59,29,3,1,5.0,1863.0,6,True,False,Productivity,0,0.0,19,261.2,True,1,1868.0,7.533158807455563,1.791759469228055,7.530479995245536,4.0943445622221,3.4011973816621555,1.9459101490553132,0.0,1.0,0,late_night,1,6,0,0.0,0.0,2.995732273553991,5.569107571329599,Productivity
141.0,0.0,7,3,5,2025,False,158,35,3,1,5.0,3030.0,6,True,False,Developer Tools,0,0.0,0,0.0,True,1,3035.0,8.01829613851552,1.791759469228055,8.016647877057803,5.0689042022202315,3.58351893845611,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,0.0,Developer Tools
307.0,21.0,7,6,7,2026,True,39,32,3,6,5.0,4344.0,6,True,False,Design Tools,0,0.0,0,0.3,True,1,4349.0,8.37793112408273,1.791759469228055,8.376781037699493,3.6888794541139363,3.4965075614664802,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,1,6,0,0.0,0.0,0.0,0.26236426446749106,Design Tools
19.0,4.0,4,4,7,2023,False,224,32,3,1,117037.0,1787.0,6,True,True,Other,0,0.0,0,0.0,True,0,118824.0,11.68540710148221,11.670253947373018,7.488852955733459,5.41610040220442,3.4965075614664802,1.9459101490553132,0.8660254037844386,0.5000000000000001,0,late_night,1,6,1,0.0,0.0,0.0,0.0,Other
89.0,4.0,7,3,7,2023,True,103,42,3,1,474.0,1115.0,4,False,True,Android,0,0.0,0,0.0,False,0,1589.0,7.371489295214277,6.163314804034641,7.017506142941256,4.6443908991413725,3.7612001156935624,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Android
187.0,24.0,7,3,5,2026,False,72,36,3,1,76.0,4298.0,6,True,False,SaaS,0,0.0,269,3.3,True,1,4374.0,8.383661798791715,4.343805421853684,8.366137716496281,4.290459441148391,3.6109179126442243,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,5.598421958998375,1.4586150226995167,SaaS
68.0,2.0,12,3,7,2023,True,227,56,3,3,176234.0,3454.0,3,False,True,Productivity,0,0.0,1160,209.51724137931035,False,0,179688.0,12.098982857765051,12.079573610669783,8.14757773620177,5.429345628954441,4.04305126783455,1.3862943611198906,1.2246467991473532e-16,-1.0,0,afternoon,0,0,1,0.0,0.0,7.057036981697891,5.349567556558331,Productivity
88.0,26.0,7,3,3,2023,True,49,29,3,3,5.0,2599.0,7,True,False,Social Media,0,0.0,0,0.0,True,0,2604.0,7.865187954187467,1.791759469228055,7.8632667240095735,3.912023005428146,3.4011973816621555,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,1,7,0,0.0,0.0,0.0,0.0,Other
161.0,14.0,0,1,6,2026,True,201,30,3,1,77.0,3039.0,10,False,False,Other,0,0.0,0,0.0,False,1,3116.0,8.044626279767337,4.356708826689592,8.019612794400267,5.308267697401205,3.4339872044851463,2.3978952727983707,0.0,1.0,0,late_night,0,0,0,0.0,0.0,0.0,0.0,Other
307.0,60.0,0,3,5,2026,True,467,27,3,1,774.0,1444.0,6,True,False,Other,0,0.0,0,0.0,False,1,2218.0,7.704811922932594,6.652863029353347,7.275864600546533,6.148468295917647,3.332204510175204,1.9459101490553132,0.0,1.0,0,late_night,1,6,0,0.0,0.0,0.0,0.0,Other
150.0,9.0,7,4,10,2026,False,56,59,3,1,241994.0,1001.0,9,True,False,Analytics,0,0.0,8,0.0,True,1,242995.0,12.400800261281853,12.396672343768355,6.90975328164481,4.04305126783455,4.0943445622221,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,1,9,0,0.0,0.0,2.1972245773362196,0.0,Other
212.0,13.0,7,4,7,2026,False,67,51,3,1,1130.0,24718.0,4,False,False,Productivity,4,0.0,495,0.1,True,1,25848.0,10.160027194468766,7.030857476116121,10.115327457678946,4.219507705176107,3.9512437185814275,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,1.6094379124341003,0.0,6.206575926724928,0.09531017980432487,Productivity
161.0,0.0,7,3,5,2023,True,283,30,3,1,5.0,2893.0,6,True,False,Other,1,0.0,0,1.4,True,1,2898.0,7.972121128921655,1.791759469228055,7.970394907191429,5.648974238161206,3.4339872044851463,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.6931471805599453,0.0,0.0,0.8754687373538999,Other
116.0,0.0,14,5,7,2023,True,34,32,3,1,5.0,5332.0,3,True,True,Design Tools,0,0.0,17,179.7,True,1,5337.0,8.58260632996447,1.791759469228055,8.581669210600602,3.5553480614894135,3.4965075614664802,1.3862943611198906,-0.4999999999999998,-0.8660254037844388,1,afternoon,1,3,1,0.0,0.0,2.8903717578961645,5.196838197598183,Design Tools
108.0,2.0,7,4,7,2023,True,268,32,3,1,5.0,4479.0,9,False,False,Developer Tools,0,0.0,0,225.2,True,1,4484.0,8.408493774492896,1.791759469228055,8.40737832540903,5.594711379601839,3.4965075614664802,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,5.42141956368202,Developer Tools
181.0,0.0,7,5,7,2023,True,265,59,3,0,5.0,396.0,9,False,False,Marketing,0,0.0,15,0.6,True,1,401.0,5.996452088619021,1.791759469228055,5.983936280687191,5.583496308781699,4.0943445622221,2.302585092994046,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,0.0,0.0,2.772588722239781,0.4700036292457355,Marketing
181.0,27.0,7,2,7,2026,True,52,52,3,1,772.0,476.0,6,False,True,Other,0,0.0,0,0.0,False,1,1248.0,7.130098510125578,6.650279048587422,6.1675164908883415,3.970291913552122,3.970291913552122,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Other
83.0,34.0,7,4,7,2026,False,259,39,3,3,1269.0,6195.0,9,True,False,Social Media,0,1.7,5,0.0,True,0,7464.0,8.91798070997329,7.146772179452637,8.73165920153676,5.560681631015528,3.6888794541139363,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,1,9,0,0.0,0.9932517730102833,1.791759469228055,0.0,Other
52.0,68.0,7,1,7,2024,True,238,37,3,1,5.0,10.0,6,True,False,API,0,0.0,0,5.2,True,0,15.0,2.772588722239781,1.791759469228055,2.3978952727983707,5.476463551931511,3.6375861597263857,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,1.824549292051046,API
5.0,0.0,7,4,7,2023,False,213,49,3,2,95265.0,1613.0,4,True,False,Other,0,0.0,617,207.02431118314425,False,0,96878.0,11.481218056125806,11.464428257884679,7.3864708488298945,5.365976015021851,3.912023005428146,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,0.0,6.42648845745769,5.337654953559496,Other
161.0,15.0,7,6,6,2023,False,243,56,3,1,5.0,1662.0,2,False,False,Productivity,0,0.0,18,3.2,True,1,1667.0,7.419380582918692,1.791759469228055,7.416378479192928,5.497168225293202,4.04305126783455,1.0986122886681098,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,0.0,0.0,2.9444389791664403,1.4350845252893227,Productivity
141.0,2.0,9,3,3,2023,True,123,37,1,1,5.0,5036.0,6,False,True,Chrome Extensions,0,0.0,0,0.0,True,1,5041.0,8.525558107747866,1.791759469228055,8.52456594574565,4.820281565605037,3.6375861597263857,1.9459101490553132,0.7071067811865476,-0.7071067811865475,0,morning,0,0,1,0.0,0.0,0.0,0.0,Chrome Extensions
185.0,38.0,7,2,6,2026,True,55,56,3,2,1843.0,1127.0,5,True,False,Productivity,7,59.2,21,446.4,True,1,2970.0,7.9966538754626075,7.519692404116539,7.028201432058005,4.02535169073515,4.04305126783455,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,1,5,0,2.0794415416798357,4.097672352314776,3.091042453358316,6.1034530490560295,Productivity
22.0,0.0,7,6,5,2023,False,260,37,3,1,5.0,2199.0,2,False,True,Productivity,0,0.0,8,0.0,True,0,2204.0,7.6984827878809465,1.791759469228055,7.696212639346407,5.564520407322694,3.6375861597263857,1.0986122886681098,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,2.1972245773362196,0.0,Productivity
7.0,0.0,10,5,3,2023,False,264,46,3,1,1502.0,942.0,2,False,True,Other,0,0.0,0,0.0,True,0,2444.0,7.801800401908973,7.315218389752975,6.849066282633458,5.579729825986222,3.8501476017100584,1.0986122886681098,0.49999999999999994,-0.8660254037844387,1,morning,0,0,1,0.0,0.0,0.0,0.0,Other
23.0,0.0,7,4,7,2023,False,241,32,3,4,5.0,2894.0,1,False,False,Developer Tools,0,0.0,0,0.0,True,0,2899.0,7.9724660159745655,1.791759469228055,7.970740390007095,5.488937726156687,3.4965075614664802,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,Developer Tools
300.0,2.0,7,1,7,2026,False,62,48,3,3,5.0,10.0,7,False,False,Analytics,0,0.0,0,0.0,True,1,15.0,2.772588722239781,1.791759469228055,2.3978952727983707,4.143134726391533,3.8918202981106265,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,Other
296.0,3.0,7,4,7,2026,True,50,52,3,1,15952.0,19839.0,8,True,False,Design Tools,0,0.0,13,2.2,True,1,35791.0,10.485479683729912,9.677402178300998,9.895455380838865,3.9318256327243257,3.970291913552122,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,1,8,0,0.0,0.0,2.6390573296152584,1.1631508098056809,Design Tools
4.0,0.0,14,4,1,2023,False,197,46,3,1,16.0,1496.0,8,False,False,Other,0,0.0,0,0.0,False,0,1512.0,7.321849713788356,2.833213344056216,7.311218384419629,5.288267030694535,3.8501476017100584,2.1972245773362196,-0.4999999999999998,-0.8660254037844388,0,afternoon,0,0,0,0.0,0.0,0.0,0.0,Other
167.0,0.0,7,3,7,2026,False,80,60,3,0,1885.0,520.0,9,False,False,Email,0,0.0,2,0.0,True,1,2405.0,7.785720896534624,7.542213463193403,6.255750041753367,4.394449154672439,4.110873864173311,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,1.0986122886681098,0.0,Other
79.0,6.0,7,4,5,2023,False,26,34,3,0,37933.0,412.0,1,False,False,Health & Fitness,0,1.6,0,2.4,True,0,38345.0,10.554405498878337,10.543603086544268,6.023447592961033,3.295836866004329,3.5553480614894135,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.9555114450274363,0.0,1.2237754316221157,Health & Fitness
211.0,2.0,7,4,3,2026,False,63,49,3,1,5.0,4317.0,6,True,False,Other,0,0.0,2,0.5,True,1,4322.0,8.371704884667631,1.791759469228055,8.370547611074752,4.1588830833596715,3.912023005428146,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,1.0986122886681098,0.4054651081081644,Other
17.0,1.0,7,3,5,2023,False,264,56,4,3,191746.0,1154.0,6,True,True,Artificial Intelligence,0,0.5,967,206.9,True,0,192900.0,12.169932382913561,12.163932073735534,7.051855622955894,5.579729825986222,4.04305126783455,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,1,0.0,0.4054651081081644,6.875232087276577,5.337057194863967,Artificial Intelligence
445.0,26.0,17,5,5,2026,True,33,46,3,2,1057.0,2217.0,4,True,False,Other,0,198.2,6,5.3,True,1,3274.0,8.094073148069352,6.964135612418245,7.704361167910313,3.5263605246161616,3.8501476017100584,1.6094379124341003,-0.9659258262890683,-0.25881904510252063,1,afternoon,1,4,0,0.0,5.294309345150498,1.9459101490553132,1.840549633397487,Other
220.0,14.0,7,4,7,2026,True,43,33,3,1,2212.0,911.0,7,False,False,Productivity,0,0.0,17,0.0,True,1,3123.0,8.046869510959576,7.70210434005105,6.815639990074331,3.784189633918261,3.5263605246161616,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,2.8903717578961645,0.0,Productivity
3.0,2.0,9,4,1,2023,False,228,45,4,1,205.0,263.0,1,False,True,Chrome Extensions,0,0.0,0,0.0,False,0,468.0,6.150602768446279,5.327876168789581,5.575949103146316,5.43372200355424,3.828641396489095,0.6931471805599453,0.7071067811865476,-0.7071067811865475,0,morning,0,0,1,0.0,0.0,0.0,0.0,Chrome Extensions
7.0,0.0,17,4,7,2023,True,239,60,2,0,5.0,8511.0,3,False,True,Other,0,0.0,0,0.5,True,0,8516.0,9.04981944514108,1.791759469228055,9.049232211581426,5.480638923341991,4.110873864173311,1.3862943611198906,-0.9659258262890683,-0.25881904510252063,0,afternoon,0,0,1,0.0,0.0,0.0,0.4054651081081644,Other
3.0,19.0,16,3,7,2026,False,45,51,3,1,5.0,2869.0,6,True,False,Design Tools,0,1.5,0,0.0,True,0,2874.0,7.963807953231451,1.791759469228055,7.962067308753666,3.828641396489095,3.9512437185814275,1.9459101490553132,-0.8660254037844384,-0.5000000000000004,0,afternoon,1,6,0,0.0,0.9162907318741551,0.0,0.0,Design Tools
144.0,107.0,7,0,6,2026,True,55,56,3,1,5.0,16499.0,6,True,False,Other,1,303.9,22,449.2,True,1,16504.0,9.711418644287294,1.791759469228055,9.711115659888671,4.02535169073515,4.04305126783455,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.6931471805599453,5.719983853994209,3.1354942159291497,6.109691928472632,Other
113.0,40.0,16,6,6,2026,True,49,49,4,1,5.0,1483.0,6,False,True,API,0,0.0,1346,0.0,True,1,1488.0,7.305860032684009,1.791759469228055,7.302496423727326,3.912023005428146,3.912023005428146,1.9459101490553132,-0.8660254037844384,-0.5000000000000004,1,afternoon,0,0,1,0.0,0.0,7.205635176410364,0.0,API
253.0,168.0,7,6,7,2023,True,493,56,3,1,75889.0,24676.0,6,True,False,Productivity,0,0.1,35,169.9,True,1,100565.0,11.518569507355313,11.237040202397958,10.113626914715084,6.202535517187923,4.04305126783455,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,1,6,0,0.0,0.09531017980432487,3.58351893845611,5.141078590121546,Productivity
22.0,8.0,7,6,6,2026,False,49,49,3,2,5.0,2523.0,4,True,True,Productivity,0,0.0,0,0.0,False,0,2528.0,7.835579246669965,1.791759469228055,7.8336002236611035,3.912023005428146,3.912023005428146,1.6094379124341003,0.9659258262890683,-0.25881904510252063,1,morning,1,4,1,0.0,0.0,0.0,0.0,Productivity
115.0,0.0,7,4,7,2026,True,78,25,3,3,5.0,562.0,6,False,True,iOS,0,0.0,0,1.3,True,1,567.0,6.342121418721152,1.791759469228055,6.333279628139691,4.3694478524670215,3.258096538021482,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.832909122935104,Other
113.0,7.0,7,0,3,2023,True,202,51,3,4,67508.0,8644.0,3,False,False,Open Source,4,261.0,438,217.96575342465752,False,1,76152.0,11.240499753476396,11.120016201305855,9.064736398117391,5.313205979041787,3.9512437185814275,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,1.6094379124341003,5.568344503761097,6.0844994130751715,5.388915340531976,Open Source
146.0,0.0,7,3,5,2026,False,424,21,3,1,2289.0,2460.0,6,True,False,Other,0,0.0,0,0.0,True,1,4749.0,8.465899897028686,7.736307096548285,7.8083230503910555,6.052089168924417,3.091042453358316,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,0.0,Other
1.0,0.0,16,3,3,2023,True,245,32,1,5,5.0,2274.0,2,True,True,Other,0,0.0,0,2.4,True,0,2279.0,7.731930721948486,1.791759469228055,7.729735331385051,5.5053315359323625,3.4965075614664802,1.0986122886681098,-0.8660254037844384,-0.5000000000000004,0,afternoon,1,2,1,0.0,0.0,0.0,1.2237754316221157,Other
117.0,66.0,7,6,6,2023,True,232,21,3,1,5.0,583.0,6,False,False,Artificial Intelligence,0,0.0,0,0.0,True,1,588.0,6.3784261836515865,1.791759469228055,6.369900982828227,5.4510384535657,3.091042453358316,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,0.0,0.0,0.0,0.0,Artificial Intelligence
20.0,1.0,7,3,5,2023,True,260,29,2,0,5.0,2124.0,4,True,True,Android,0,0.0,0,0.0,True,0,2129.0,7.6638772587034705,1.791759469228055,7.661527081358517,5.564520407322694,3.4011973816621555,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,1,0.0,0.0,0.0,0.0,Android
283.0,14.0,0,6,5,2026,True,148,40,3,1,1526.0,4100.0,4,False,False,Other,2,127.0,2,127.0,False,1,5626.0,8.635331719433278,7.3310603052186325,8.31898612539206,5.003946305945459,3.713572066704308,1.6094379124341003,0.0,1.0,1,late_night,0,0,0,1.0986122886681098,4.852030263919617,1.0986122886681098,4.852030263919617,Other
12.0,0.0,4,3,5,2023,False,262,27,3,1,4128.0,1332.0,6,True,True,SaaS,0,0.0,0,0.0,True,0,5460.0,8.605387202152153,8.32579052588609,7.195187320178709,5.572154032177765,3.332204510175204,1.9459101490553132,0.8660254037844386,0.5000000000000001,0,late_night,1,6,1,0.0,0.0,0.0,0.0,SaaS
92.0,16.0,13,4,7,2023,False,72,46,3,1,3405.0,1567.0,6,False,False,Open Source,0,0.0,35,0.3,True,0,4972.0,8.511778558714738,8.133293861222633,7.357556200910353,4.290459441148391,3.8501476017100584,1.9459101490553132,-0.2588190451025208,-0.9659258262890683,0,afternoon,0,0,0,0.0,0.0,3.58351893845611,0.26236426446749106,Open Source
208.0,0.0,7,0,7,2023,True,264,48,3,1,651.0,1667.0,3,True,False,Design Tools,0,0.0,0,0.0,True,1,2318.0,7.7488913372555315,6.480044561926653,7.419380582918692,5.579729825986222,3.8918202981106265,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,1,3,0,0.0,0.0,0.0,0.0,Design Tools
121.0,3.0,7,0,3,2026,True,38,60,2,1,5.0,1047.0,5,False,False,Productivity,0,0.0,20,0.7,True,1,1052.0,6.959398512133975,1.791759469228055,6.954638864880987,3.6635616461296463,4.110873864173311,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,3.044522437723423,0.5306282510621704,Productivity
92.0,17.0,7,3,5,2023,False,170,55,2,1,92688.0,2266.0,3,True,False,Fintech,0,0.0,411,0.0,True,0,94954.0,11.461158374148345,11.43700508216134,7.726212650507529,5.14166355650266,4.02535169073515,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,1,3,0,0.0,0.0,6.021023349349527,0.0,Other
266.0,80.0,7,4,7,2026,True,186,39,3,1,5.0,5236.0,5,True,False,Productivity,0,0.8,11,1.1,True,1,5241.0,8.564458383883352,1.791759469228055,8.563504094279487,5.231108616854587,3.6888794541139363,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,1,5,0,0.0,0.5877866649021191,2.4849066497880004,0.7419373447293773,Productivity
23.0,0.0,7,6,1,2023,False,261,41,2,1,5.0,1023.0,3,False,True,Other,0,0.0,10,5.1,True,0,1028.0,6.9363427358340495,1.791759469228055,6.931471805599453,5.568344503761097,3.7376696182833684,1.3862943611198906,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,2.3978952727983707,1.8082887711792655,Other
123.0,75.0,7,1,6,2026,True,33,27,3,3,5.0,2498.0,6,True,False,Productivity,0,0.0,5,0.0,True,1,2503.0,7.825644732219989,1.791759469228055,7.823645930834952,3.5263605246161616,3.332204510175204,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,1.791759469228055,0.0,Productivity
276.0,78.0,7,4,7,2023,True,250,43,4,1,330.0,1259.0,7,True,False,Productivity,0,0.0,0,0.0,False,1,1589.0,7.371489295214277,5.802118375377063,7.138866999945524,5.5254529391317835,3.784189633918261,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,1,7,0,0.0,0.0,0.0,0.0,Productivity
254.0,11.0,7,3,7,2026,True,52,60,1,3,5.0,368.0,4,False,False,Productivity,0,0.0,9,2.8,True,1,373.0,5.924255797414532,1.791759469228055,5.910796644040527,3.970291913552122,4.110873864173311,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,2.302585092994046,1.33500106673234,Productivity
427.0,21.0,1,1,7,2026,True,32,57,3,1,1588.0,21624.0,6,False,False,Artificial Intelligence,0,227.0,17,106.8,True,1,23212.0,10.052467745547446,7.370860166536716,9.98160533180008,3.4965075614664802,4.060443010546419,1.9459101490553132,0.25881904510252074,0.9659258262890683,0,late_night,0,0,0,0.0,5.429345628954441,2.8903717578961645,4.680277658474897,Artificial Intelligence
14.0,0.0,12,1,1,2023,False,239,29,4,1,2259.0,2386.0,3,False,True,Other,0,0.3,1296,4.3,True,0,4645.0,8.443761913330354,7.723120092266331,7.77779262633883,5.480638923341991,3.4011973816621555,1.3862943611198906,1.2246467991473532e-16,-1.0,0,afternoon,0,0,1,0.0,0.26236426446749106,7.167809184316444,1.667706820558076,Other
